row_id,n_tokens,suffix3,label,CharBiRNN__seed42,CharBiRNN__seed7,CharBiRNN__seed123,CharBiRNN__seed2024,CharBiRNN__seed777,CharBiLSTM__seed42,CharBiLSTM__seed7,CharBiLSTM__seed123,CharBiLSTM__seed2024,CharBiLSTM__seed777,CharBiGRU__seed42,CharBiGRU__seed7,CharBiGRU__seed123,CharBiGRU__seed2024,CharBiGRU__seed777,CharTransformer__seed42,CharTransformer__seed7,CharTransformer__seed123,CharTransformer__seed2024,CharTransformer__seed777,WordBiRNN__seed42,WordBiRNN__seed7,WordBiRNN__seed123,WordBiRNN__seed2024,WordBiRNN__seed777,WordBiLSTM__seed42,WordBiLSTM__seed7,WordBiLSTM__seed123,WordBiLSTM__seed2024,WordBiLSTM__seed777,WordBiGRU__seed42,WordBiGRU__seed7,WordBiGRU__seed123,WordBiGRU__seed2024,WordBiGRU__seed777,WordTransformer__seed42,WordTransformer__seed7,WordTransformer__seed123,WordTransformer__seed2024,WordTransformer__seed777
1519,2,rdi,0,0.001424,0.00267,0.001907,0.000863,0.000947,0.000183,0.001287,0.000858,0.000533,0.001048,0.001946,0.030305,0.019777,0.001605,0.001144,0.000275,0.000194,0.000512,0.000302,0.000413,0.21783,0.704415,0.176652,0.036989,0.074837,0.127405,0.371316,0.804469,0.042018,0.339602,0.11523,0.184457,0.527089,0.015599,0.015709,0.242077,0.067386,0.46849,0.00456,0.179291
1520,3,tri,1,0.991787,0.999359,0.998392,0.996495,0.999328,0.999365,0.999761,0.999895,0.999145,0.999837,0.999542,0.996739,0.998116,0.999234,0.998386,0.999531,0.999629,0.999443,0.999725,0.999564,0.999895,0.999994,0.999798,0.999931,0.999968,0.999853,0.999997,0.999996,0.99999,0.999936,0.999992,0.999988,0.999999,0.999874,0.999998,0.998491,0.999013,0.997814,0.998845,0.998997
1521,1,adi,0,0.009887,0.00804,0.016282,0.009781,0.007932,0.014346,0.008454,0.003722,0.008144,0.008569,0.006463,0.004105,0.002185,0.011614,0.01146,0.000773,0.000566,0.000522,0.000575,0.001903,0.009276,0.000195,0.005021,0.001898,0.002307,0.020621,0.018425,0.004821,0.009002,0.082911,0.052458,0.024134,0.002184,0.002144,0.024196,0.001228,0.001202,0.001459,0.000864,0.00088
1522,1,ani,1,0.978859,0.977714,0.993018,0.998789,0.975234,0.992915,0.967685,0.953118,0.968914,0.981605,0.995086,0.982898,0.995049,0.987408,0.959848,0.993322,0.979241,0.98675,0.986509,0.993496,0.999462,0.999648,0.999475,0.999257,0.999588,0.999122,0.994959,0.997064,0.997384,0.994518,0.999008,0.989644,0.9968,0.965294,0.999362,0.99846,0.998909,0.99863,0.998874,0.998298
1523,2,tio,0,0.000523,0.002256,0.001542,0.002073,0.001244,0.000439,0.000252,0.000201,0.000213,0.000361,0.000384,0.0015,0.000221,0.000714,0.00046,0.000104,0.000269,0.000323,0.000339,0.000261,5.7e-05,2.7e-05,0.000585,0.00089,0.00027,0.000106,0.000112,0.000528,4e-06,0.000131,0.000326,0.000171,0.000471,9e-06,4e-05,0.001458,0.000851,0.00137,0.000995,0.001215
1524,3,isy,1,0.997067,0.996491,0.994309,0.996951,0.99808,0.998152,0.997145,0.997933,0.99877,0.998169,0.991934,0.99017,0.998368,0.990925,0.997575,0.999677,0.999515,0.997189,0.999684,0.997716,0.997873,0.999245,0.995631,0.956214,0.999859,0.999421,0.999997,0.999812,0.997729,0.998536,0.999999,0.999997,0.991963,0.996073,0.999886,0.998074,0.998939,0.998139,0.998798,0.989373
1525,2,nto,0,0.001064,0.007067,0.001813,0.010846,0.003516,0.000262,0.000313,9.4e-05,0.000582,0.000405,0.00038,0.005907,0.000368,0.000294,0.001138,0.000884,0.000283,0.00038,0.000438,0.0004,0.003671,0.001148,0.006668,0.010134,0.003558,0.004384,0.000862,0.001779,0.003706,0.00854,0.006351,0.001057,0.002372,0.001215,0.008936,0.002988,0.001499,0.00433,0.007677,0.008578
1526,2,mah,1,0.999991,0.99991,0.999982,0.999993,0.999998,0.99982,0.99996,0.999763,0.999968,0.999834,0.999846,0.999986,0.999987,0.999962,0.999965,0.999696,0.999649,0.999452,0.99971,0.999494,0.999987,0.999952,0.999935,0.999966,0.999972,0.999992,0.999993,0.999991,1.0,0.999974,0.999997,0.999989,0.999993,0.999994,0.999998,0.998617,0.998938,0.998436,0.998933,0.999012
1527,2,lli,0,0.000228,0.000608,0.001126,0.001112,0.001351,0.000561,0.000688,0.001967,0.00061,0.001389,0.000166,0.001662,0.00788,0.005323,0.000998,0.000596,0.000413,0.000479,0.000682,0.000539,0.00073,0.000175,0.001638,0.001637,0.002009,0.001495,0.002275,0.001312,0.001094,0.001585,0.001333,0.002472,0.001646,0.00081,0.001309,0.002313,0.001534,0.002189,0.001513,0.003009
1528,2,nah,1,0.999562,0.999245,0.999062,0.999868,0.999147,0.997888,0.998534,0.998998,0.991611,0.999191,0.999371,0.998022,0.998378,0.999676,0.999478,0.99955,0.999094,0.999444,0.9994,0.999384,0.999874,0.999905,0.999654,0.999358,0.999933,0.999908,0.999994,0.999998,0.999999,0.999929,0.999921,0.999987,0.999943,0.999953,0.999929,0.99854,0.998916,0.998181,0.998856,0.998937
1529,1,aud,0,0.001197,0.001414,0.00252,0.006966,0.000376,0.002546,0.016054,0.001808,0.005565,0.009259,0.005532,0.005623,0.00079,0.002461,0.001644,0.002096,0.011021,0.011465,0.003283,0.001403,0.432405,0.002594,0.015273,0.199739,0.003052,0.107389,0.166115,0.002822,0.020883,0.028893,0.041831,0.30852,0.01857,0.072476,0.005907,0.001378,0.000841,0.001592,0.001206,0.00093
1530,2,yah,1,0.999888,0.999656,0.998898,0.999847,0.999517,0.999118,0.998841,0.998211,0.999572,0.997452,0.999282,0.999088,0.999884,0.998107,0.999005,0.999594,0.999308,0.999066,0.999609,0.998392,0.999973,0.999966,0.999929,0.999949,0.999921,0.999852,0.999889,0.999941,0.999971,0.99991,0.999985,0.999511,0.999939,0.999925,0.999831,0.99866,0.998987,0.99842,0.998906,0.999053
1531,1,aya,1,0.823203,0.9933,0.945266,0.8781,0.901865,0.931332,0.813564,0.760245,0.764082,0.923306,0.772408,0.314135,0.623327,0.813279,0.91288,0.972224,0.997156,0.942228,0.983927,0.979311,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1532,2,ani,1,0.994251,0.998074,0.990844,0.998839,0.998657,0.998022,0.998168,0.990082,0.996814,0.998399,0.991756,0.997719,0.998874,0.995609,0.986204,0.998929,0.999416,0.99886,0.99951,0.999277,0.999842,0.999993,0.999466,0.99965,0.999173,0.998885,0.999641,0.999879,0.999894,0.999505,0.996321,0.999922,0.999541,0.999913,0.999797,0.99848,0.998854,0.998591,0.998953,0.998832
1533,3,ldi,0,0.003322,0.002026,0.005516,0.000424,0.002628,0.00095,0.000752,0.00027,0.0016,0.005134,0.00223,0.001248,0.000904,0.006085,0.003082,0.000172,0.000141,0.000433,0.000293,0.000295,0.000403,5e-05,4.9e-05,0.000164,5.2e-05,9.4e-05,0.000134,1e-05,1e-06,3.9e-05,0.000118,1.5e-05,3.2e-05,1e-06,4e-06,0.001352,0.000937,0.001289,0.000812,0.00127
1534,2,ana,0,0.000453,0.001046,0.001001,0.000549,7.8e-05,0.000265,0.000221,5.6e-05,0.000321,0.002423,0.000344,0.000525,0.000485,0.000225,0.000828,0.000142,0.000293,0.000215,0.000348,0.000454,6.1e-05,7e-06,0.000112,5e-05,0.000158,1.3e-05,9e-06,2.7e-05,6e-06,6.9e-05,8.5e-05,2.1e-05,2.6e-05,5e-06,3.6e-05,0.001064,0.000797,0.001174,0.000797,0.00108
1535,2,idi,0,0.002002,0.002913,0.002743,0.00278,0.00182,0.002828,0.000954,0.001273,0.001798,0.004415,0.002082,0.00765,0.00456,0.002176,0.003671,0.001063,0.000399,0.000424,0.000618,0.001952,0.002871,6e-06,0.00096,0.000267,0.000271,0.000376,3.6e-05,6.1e-05,1.9e-05,7.9e-05,0.002507,7e-05,3.1e-05,9e-06,0.000133,0.001067,0.000951,0.001338,0.000869,0.001514
1536,2,ami,0,0.000635,0.00548,0.009859,0.008174,0.023716,0.008614,0.020523,0.004131,0.000576,0.049382,0.004695,0.012876,0.002897,0.008049,0.015298,0.002885,0.000821,0.001036,0.001067,0.000752,0.000409,0.000832,0.003872,0.001683,0.002982,0.018718,0.001944,0.010288,0.002205,0.001735,0.006992,0.013365,0.003633,0.000345,0.020854,0.001446,0.00193,0.001802,0.000934,0.001191
1537,1,dah,1,0.999849,0.999107,0.999782,0.999919,0.999926,0.998712,0.998709,0.998737,0.998875,0.999217,0.999662,0.999471,0.999243,0.999642,0.997496,0.999011,0.997938,0.996689,0.999229,0.999093,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1538,1,nto,0,0.000861,0.002531,0.003256,0.000368,0.009955,0.005115,0.001213,0.000803,0.000645,0.001264,0.002912,0.002583,0.007147,0.001171,0.006698,0.00013,0.000187,0.000307,0.000495,0.000502,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1539,1,ono,0,9.7e-05,4.4e-05,0.000563,0.000119,0.000589,0.000504,0.000337,0.000129,0.000404,0.00033,0.000246,0.000434,0.000455,0.000379,0.000714,0.000221,0.000232,0.000579,0.000335,0.000407,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1540,2,sih,1,0.998902,0.998902,0.998659,0.998677,0.99962,0.99843,0.998709,0.999257,0.998962,0.999106,0.999014,0.99653,0.999359,0.99876,0.999582,0.998644,0.998684,0.998357,0.998952,0.998265,0.999523,0.999952,0.999959,0.99941,0.999812,0.999901,0.999959,0.999961,0.999985,0.999937,0.999902,0.999965,0.999964,0.999996,0.999966,0.998658,0.998987,0.998512,0.998826,0.999076
1541,2,ani,0,0.059439,0.021454,0.071687,0.630771,0.027993,0.103362,0.178169,0.118309,0.262549,0.129303,0.040475,0.033705,0.002506,0.033003,0.383235,0.169369,0.015066,0.04338,0.077138,0.323542,0.002781,0.000102,0.015443,0.000273,3.2e-05,0.001395,0.000581,0.006775,5.3e-05,9.2e-05,0.001164,0.000597,0.002857,7e-06,2e-06,0.001203,0.00096,0.001408,0.00088,0.00109
1542,2,ria,1,0.999452,0.999544,0.999678,0.999113,0.999535,0.999416,0.997086,0.999578,0.99931,0.996467,0.994267,0.999483,0.999895,0.994461,0.999231,0.998199,0.995074,0.992626,0.993629,0.956269,0.999057,0.999998,0.999863,0.979868,0.999897,0.999003,0.999863,0.999906,0.999562,0.999748,0.998413,0.999849,0.999167,0.999727,0.999871,0.998485,0.998953,0.998434,0.998736,0.999039
1543,3,ani,0,0.010905,0.000779,0.009874,0.002965,0.003093,0.028396,0.00378,0.00291,0.002011,0.029018,0.010505,0.008227,0.013189,0.004997,0.064998,0.003399,0.002591,0.003159,0.002501,0.006841,0.000656,0.001841,0.008317,0.041798,0.001627,0.011232,0.004918,0.106837,0.06039,0.037727,0.063837,0.042383,0.009528,0.033993,0.003239,0.001485,0.000926,0.003547,0.002583,0.003165
1544,1,ono,0,0.00649,0.017658,0.00801,0.013522,0.016584,0.043386,0.011979,0.014729,0.09756,0.010276,0.007864,0.012799,0.010421,0.002588,0.015867,0.000331,0.000677,0.001375,0.00161,0.001058,0.000875,0.01172,0.014247,0.005244,0.016102,0.005999,0.184022,0.004158,0.03697,0.034837,0.002145,0.057981,0.008107,0.049659,0.020893,0.001401,0.000771,0.001678,0.001025,0.001242
1545,1,rik,0,0.001418,0.000721,0.044894,0.005993,0.004065,0.009623,0.015314,0.02257,0.009253,0.018987,0.001893,0.046092,0.023822,0.024001,0.01594,0.003144,0.005694,0.00484,0.004589,0.029784,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1546,1,nah,1,0.999374,0.999726,0.999935,0.998879,0.99935,0.999083,0.999162,0.99905,0.998945,0.999518,0.998656,0.999761,0.998812,0.999712,0.998356,0.9987,0.997382,0.997418,0.99868,0.998887,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1547,2,din,0,0.000827,0.002316,0.004316,0.000326,0.001295,0.002355,0.024143,0.000936,0.000901,0.008277,0.000944,0.004888,0.001071,0.005982,0.005996,0.000146,0.000341,0.000322,0.0003,0.000417,0.000355,8.3e-05,0.000166,0.000232,0.001355,0.001165,0.000618,3.4e-05,0.000142,0.000534,0.001631,0.008715,1.9e-05,0.000168,0.000509,0.002198,0.001066,0.003092,0.000849,0.001356
1548,1,jan,0,0.026129,0.16875,0.003335,0.025483,0.065916,0.020796,0.134277,0.037586,0.030274,0.079395,0.043052,0.006054,0.00809,0.01329,0.054793,0.000861,0.000793,0.017185,0.003889,0.016527,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1549,2,ani,1,0.99763,0.981954,0.98795,0.99981,0.997681,0.999351,0.999232,0.997887,0.998886,0.999069,0.998665,0.997436,0.998383,0.999261,0.995714,0.999468,0.999586,0.999302,0.999411,0.999404,0.999608,0.998736,0.998024,0.999357,0.99813,0.999798,0.980996,0.993247,0.998905,0.986262,0.999436,0.962986,0.988791,0.999757,0.99645,0.99801,0.998686,0.995487,0.998669,0.998568
1550,2,owo,0,0.001246,0.008137,0.009927,0.015536,0.002044,0.010098,0.012105,0.005286,0.007301,0.004501,0.002741,0.006614,0.008239,0.009499,0.015579,0.004906,0.001855,0.010068,0.002161,0.002561,0.134719,0.023247,0.049418,0.016075,0.00114,0.01997,0.030619,0.003947,0.0044,0.003353,0.022284,0.018627,0.046019,0.001183,0.006234,0.00185,0.001592,0.002662,0.001543,0.00176
1551,1,tun,1,0.991385,0.976454,0.973545,0.969104,0.967176,0.851072,0.83567,0.993976,0.960292,0.914372,0.94918,0.921748,0.858963,0.94063,0.985174,0.975251,0.995154,0.970884,0.954068,0.974911,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1552,2,ani,1,0.995926,0.998769,0.993731,0.99641,0.994686,0.991001,0.996185,0.995293,0.997605,0.990268,0.997736,0.998531,0.997397,0.997558,0.9984,0.999132,0.998736,0.998752,0.998088,0.998519,0.999555,0.999905,0.998118,0.998349,0.996893,0.996818,0.995964,0.9966,0.996611,0.995498,0.993065,0.965922,0.992098,0.999182,0.995765,0.998162,0.998955,0.998033,0.997492,0.998495
1553,2,ono,0,4.1e-05,4.2e-05,0.00038,0.000245,0.000898,0.000559,0.000609,0.000236,0.000284,0.002142,0.001987,0.001194,0.000447,0.000453,0.001205,0.000632,0.000277,0.00062,0.000312,0.000406,0.000605,2.9e-05,0.000352,0.000244,0.000417,0.000111,0.000457,0.000132,7.1e-05,0.000339,0.000107,0.00028,0.000273,8e-06,8.1e-05,0.00119,0.000892,0.001606,0.000857,0.001298
1554,1,ono,0,0.001418,0.001257,0.000457,0.000354,0.001271,0.00169,0.002701,0.000633,0.000974,0.001712,0.000556,0.002499,0.003742,0.001311,0.000565,0.000208,0.000243,0.000534,0.000553,0.002385,0.001469,0.035841,0.000232,0.018349,0.174795,0.006107,0.051848,0.008586,0.037311,0.304703,0.006999,0.084252,0.009412,0.022459,0.108633,0.001506,0.000987,0.13939,0.001121,0.001032
1555,1,ati,1,0.99981,0.99943,0.999495,0.999873,0.999615,0.997382,0.997924,0.997214,0.996113,0.997745,0.998067,0.998648,0.999308,0.997261,0.994397,0.997929,0.998564,0.997742,0.998063,0.998429,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1556,2,ama,0,9.2e-05,0.000775,0.001906,0.005517,2.4e-05,0.000332,0.001119,7.8e-05,0.000204,0.001314,0.000535,0.004387,0.000315,0.000604,0.001053,0.000227,0.000279,0.000205,0.000388,0.000704,0.002156,0.000513,0.005273,0.003426,0.005332,0.001543,0.001274,0.000681,0.000274,0.002738,0.000552,0.002704,0.001816,3.9e-05,0.000521,0.002913,0.001608,0.003594,0.001944,0.006598
1557,2,rgi,0,0.003151,0.005078,0.007133,0.014473,0.020108,0.003862,0.013257,0.001444,0.003969,0.007058,0.002594,0.006389,0.002069,0.010551,0.0042,0.003904,0.001747,0.000696,0.000741,0.000893,0.009453,0.7833,0.068721,0.706909,0.009547,0.062228,0.403388,0.218147,0.021369,0.016397,0.017759,0.474207,0.019648,0.013884,0.057998,0.003896,0.001964,0.022701,0.002078,0.010555
1558,2,man,0,0.000671,0.000257,0.000367,0.000439,0.001283,0.001299,0.001368,0.000194,0.00027,0.001482,0.000754,0.001446,0.00647,0.002017,0.000672,0.000658,0.00076,0.000407,0.000393,0.00087,0.000406,0.002596,0.000154,0.001448,0.000265,0.002682,0.010405,0.000248,0.000684,0.000153,0.014622,0.023227,8.8e-05,0.000189,8.7e-05,0.001439,0.00086,0.001781,0.00099,0.001254
1559,2,din,0,0.000134,0.000499,0.00031,0.000241,0.000393,9.8e-05,0.00029,0.000834,0.000191,0.000919,0.000119,0.000552,7.6e-05,0.000685,0.000311,0.000277,0.000313,0.000297,0.00046,0.00034,0.000113,1.7e-05,0.000314,8.8e-05,0.00013,1.2e-05,0.000133,0.000662,0.0001,0.000179,8.2e-05,0.000325,0.000267,1.4e-05,0.000125,0.001242,0.001123,0.001348,0.00085,0.001143
1560,2,yir,0,0.000306,0.000347,0.001636,0.000379,0.000957,0.000911,0.000298,0.000116,0.000275,0.000517,0.00066,0.001249,0.000291,0.000534,0.003874,0.00076,0.000384,0.000606,0.000536,0.000493,0.000707,1.6e-05,0.000114,0.000513,0.00021,3.7e-05,5.8e-05,1e-06,1e-06,0.000155,2.7e-05,3.4e-05,1e-06,2e-06,2e-06,0.00113,0.000838,0.001296,0.000833,0.001068
1561,2,ati,1,0.99979,0.999329,0.999364,0.999836,0.999748,0.999236,0.999205,0.999553,0.999043,0.999689,0.998876,0.998866,0.999737,0.998874,0.999178,0.999638,0.999701,0.999533,0.999665,0.999722,0.999701,0.999937,0.999735,0.999851,0.999762,0.999583,0.999598,0.999738,0.999865,0.999265,0.999824,0.999361,0.998771,0.999797,0.999718,0.998596,0.998925,0.998112,0.998814,0.998866
1562,3,san,0,0.000738,0.002992,0.001383,0.001021,0.00123,0.002035,0.003241,0.000281,0.000167,0.001573,0.001664,0.002511,0.000751,0.003919,0.00257,0.000813,0.000383,0.00046,0.000443,0.000644,0.000158,3.1e-05,0.00018,0.000104,0.001991,4e-05,6.9e-05,0.000442,6e-06,3.8e-05,2.3e-05,1.7e-05,0.000375,1e-06,0.000256,0.001336,0.001092,0.00136,0.00093,0.001337
1563,1,man,0,0.001261,0.006593,0.001773,0.004452,0.038444,0.017779,0.120192,0.0223,0.015094,0.086396,0.003916,0.011701,0.015221,0.011546,0.011131,0.00089,0.000914,0.004134,0.00076,0.000682,0.10087,0.003803,0.010098,0.011389,0.00718,0.006804,0.004094,0.018143,0.002133,0.000551,0.013819,0.005426,0.014149,0.001115,0.003299,0.001563,0.00081,0.001802,0.000851,0.000901
1564,1,tik,1,0.998961,0.999171,0.989795,0.99905,0.998652,0.994799,0.984475,0.985283,0.899361,0.984999,0.983543,0.993993,0.995386,0.988911,0.984617,0.986055,0.994404,0.958434,0.99024,0.994811,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1565,2,ama,0,0.000167,0.001296,7.8e-05,0.000316,0.002794,0.001744,0.001808,0.00054,0.001069,0.001093,0.002986,0.000264,0.00093,0.002103,0.003386,0.00022,0.000325,0.000332,0.000406,0.000472,0.000127,3.9e-05,1.8e-05,6.8e-05,2.5e-05,5e-06,2.6e-05,2e-06,0.0,6.8e-05,3e-06,9e-06,2e-06,0.0,2e-06,0.001556,0.001136,0.001471,0.001035,0.00112
1566,2,ogi,0,0.025137,0.050408,0.053328,0.038527,0.026555,0.023675,0.102355,0.008853,0.00669,0.038915,0.106093,0.193042,0.195713,0.046657,0.138593,0.071312,0.023603,0.002651,0.00205,0.022709,0.077325,0.110795,0.074412,0.085553,0.141673,0.031734,0.059976,0.133386,0.086569,0.135232,0.060917,0.025965,0.10916,0.115787,0.11646,0.016327,0.00165,0.071128,0.001576,0.427684
1567,2,ana,0,0.002586,0.001942,0.001667,0.005251,0.000304,0.001539,0.000917,0.000876,0.000755,0.001266,0.000694,0.001685,0.001451,0.001881,0.002048,0.000383,0.000387,0.000573,0.000474,0.000814,4.9e-05,0.00105,0.000384,0.000408,0.000637,4.4e-05,0.000771,0.000876,0.002314,0.000503,0.000138,0.001278,0.000356,0.000716,0.000843,0.001253,0.00078,0.001411,0.000899,0.001345
1568,1,kir,0,0.004373,0.074757,0.007907,0.021814,0.004682,0.003474,0.030038,0.007279,0.013954,0.01606,0.011579,0.015886,0.044913,0.02299,0.023187,0.013955,0.006094,0.005155,0.003487,0.015128,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1569,1,yem,1,0.168987,0.595165,0.030082,0.836493,0.166284,0.147716,0.253999,0.489753,0.794886,0.401747,0.139766,0.087717,0.98181,0.256982,0.718868,0.542918,0.047508,0.048925,0.162845,0.165497,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1570,3,nto,0,0.00016,0.00048,0.000983,0.000593,0.000246,0.000223,0.000111,3e-05,2.2e-05,0.001632,0.000439,0.00093,0.000683,0.000951,0.001671,0.000189,0.000169,0.000204,0.000305,0.000392,3.9e-05,1e-06,9e-06,2.5e-05,7e-06,0.0,1e-06,3e-06,0.0,2e-06,2e-06,1e-06,0.0,0.0,0.0,0.001143,0.000915,0.001128,0.000812,0.001086
1571,3,uni,1,0.998125,0.993406,0.958065,0.997516,0.999202,0.999155,0.998828,0.998566,0.995565,0.997673,0.998054,0.997523,0.999182,0.995925,0.999352,0.999348,0.999576,0.998956,0.998927,0.999433,0.999126,0.99998,0.999986,0.999441,0.999956,0.999994,0.999993,0.999972,0.999972,0.999998,0.999985,0.999985,0.999975,0.999981,0.999988,0.998594,0.998949,0.998541,0.998879,0.998993
1572,1,hid,0,0.000633,0.000331,0.000769,0.001831,0.000666,0.002403,0.002979,7.3e-05,0.001271,0.002272,0.001127,0.002508,0.000217,0.001083,0.000308,0.000436,0.000697,0.00039,0.000717,0.000565,0.060358,0.000869,0.285221,0.100305,0.030849,0.007994,0.27652,0.267636,0.019485,0.22969,0.074885,0.170423,0.177093,0.004301,0.031128,0.002651,0.004367,0.001319,0.001026,0.009358
1573,1,yah,1,0.999799,0.998563,0.998508,0.999789,0.999717,0.983338,0.997634,0.992632,0.995538,0.98741,0.99015,0.998668,0.9973,0.992754,0.992012,0.999617,0.998824,0.997449,0.99924,0.998343,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1574,2,ana,0,0.000819,0.002675,0.00667,0.000563,0.000347,0.000853,0.001233,0.000171,0.000711,0.003556,0.000474,0.000758,0.001562,0.001371,0.00152,0.00046,0.000302,0.000481,0.000391,0.000473,6.4e-05,2.3e-05,4.9e-05,7.1e-05,0.000155,1.1e-05,0.000126,3.6e-05,0.000104,0.000125,7e-05,0.000332,0.000105,1.4e-05,1.2e-05,0.001223,0.000854,0.001368,0.000814,0.00114
1575,4,inu,0,0.001583,0.005138,0.000945,0.003374,0.003897,0.010213,0.003307,0.000904,0.003341,0.004649,0.000837,0.002658,0.001551,0.003511,0.001803,0.000939,0.000697,0.000816,0.000409,0.000624,0.001095,0.000558,0.000533,0.001181,0.000368,0.002068,0.00065,0.001558,0.000486,0.000313,0.000598,7.6e-05,0.002213,0.000189,1.4e-05,0.001695,0.00106,0.001537,0.001154,0.001867
1576,1,sni,0,0.998257,0.997751,0.998647,0.999394,0.991651,0.85263,0.95839,0.934972,0.978731,0.884191,0.934597,0.990294,0.980744,0.85092,0.947361,0.957884,0.980037,0.945316,0.814441,0.98623,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1577,1,ani,1,0.989664,0.98952,0.994676,0.999588,0.972817,0.933147,0.95276,0.45268,0.857282,0.879467,0.991383,0.99044,0.988693,0.971601,0.954568,0.994338,0.993332,0.950908,0.960734,0.993667,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1578,3,nto,0,0.00028,0.0011,0.00084,0.000403,0.001384,0.000216,0.000367,9.8e-05,0.000232,0.000998,0.000626,0.000855,0.001559,0.000443,0.00233,0.000158,0.000168,0.000194,0.000244,0.000214,0.000199,1.4e-05,1.6e-05,4.2e-05,6.7e-05,5e-06,0.0,0.0,6e-06,8.5e-05,4e-06,3e-06,9e-06,1e-06,6e-06,0.001245,0.001093,0.001216,0.000967,0.001398
1579,2,tra,0,0.000272,0.000768,0.000197,0.000338,2.4e-05,0.000552,0.000306,0.000369,0.005188,0.000316,0.000755,0.001363,0.001021,0.000288,0.002535,0.000161,0.000409,0.000269,0.00032,0.000451,0.000931,0.000699,2.8e-05,4e-05,4.6e-05,5e-06,3.8e-05,1.2e-05,1e-06,2.2e-05,1e-05,8e-05,0.000148,2.5e-05,2.7e-05,0.001408,0.001227,0.001346,0.000936,0.001093
1580,3,ani,1,0.988543,0.996877,0.994866,0.998246,0.997035,0.991598,0.992258,0.998726,0.982453,0.98925,0.996533,0.99352,0.997221,0.990346,0.998272,0.999678,0.9984,0.998545,0.999137,0.998807,0.997827,0.995578,0.999765,0.997456,0.998909,0.999134,0.999744,0.999229,0.999599,0.997359,0.999904,0.999593,0.999974,0.997036,0.99379,0.998569,0.998998,0.998386,0.998825,0.996783
1581,1,lip,0,0.001807,0.010536,0.030318,0.006353,0.022421,0.095513,0.077588,0.048997,0.088678,0.116722,0.088048,0.029661,0.018945,0.01583,0.060243,0.00036,0.002303,0.004974,0.002831,0.028554,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
